Date,Actual_Price,Predicted_Price,Ticker
2015-01-02,27.332500457763672,,AAPL
2015-01-05,26.5625,,AAPL
2015-01-06,26.565000534057617,,AAPL
2015-01-07,26.9375,,AAPL
2015-01-08,27.97249984741211,,AAPL
2015-01-09,28.002500534057617,,AAPL
2015-01-12,27.3125,,AAPL
2015-01-13,27.55500030517578,,AAPL
2015-01-14,27.450000762939453,,AAPL
2015-01-15,26.704999923706055,,AAPL
2015-01-16,26.497499465942383,,AAPL
2015-01-20,27.18000030517578,,AAPL
2015-01-21,27.387500762939453,,AAPL
2015-01-22,28.100000381469727,,AAPL
2015-01-23,28.2450008392334,,AAPL
2015-01-26,28.274999618530273,,AAPL
2015-01-27,27.28499984741211,,AAPL
2015-01-28,28.827499389648438,,AAPL
2015-01-29,29.725000381469727,,AAPL
2015-01-30,29.290000915527344,,AAPL
2015-02-02,29.657499313354492,,AAPL
2015-02-03,29.662500381469727,,AAPL
2015-02-04,29.889999389648438,,AAPL
2015-02-05,29.985000610351562,,AAPL
2015-02-06,29.732500076293945,,AAPL
2015-02-09,29.93000030517578,,AAPL
2015-02-10,30.5049991607666,,AAPL
2015-02-11,31.219999313354492,,AAPL
2015-02-12,31.614999771118164,,AAPL
2015-02-13,31.770000457763672,,AAPL
2015-02-17,31.957500457763672,,AAPL
2015-02-18,32.18000030517578,,AAPL
2015-02-19,32.11249923706055,,AAPL
2015-02-20,32.375,,AAPL
2015-02-23,33.25,,AAPL
2015-02-24,33.04249954223633,,AAPL
2015-02-25,32.1974983215332,,AAPL
2015-02-26,32.60499954223633,,AAPL
2015-02-27,32.1150016784668,,AAPL
2015-03-02,32.272499084472656,,AAPL
2015-03-03,32.34000015258789,,AAPL
2015-03-04,32.1349983215332,,AAPL
2015-03-05,31.602500915527344,,AAPL
2015-03-06,31.649999618530273,,AAPL
2015-03-09,31.78499984741211,,AAPL
2015-03-10,31.127500534057617,,AAPL
2015-03-11,30.559999465942383,,AAPL
2015-03-12,31.112499237060547,,AAPL
2015-03-13,30.897499084472656,,AAPL
2015-03-16,31.237499237060547,,AAPL
2015-03-17,31.760000228881836,,AAPL
2015-03-18,32.11750030517578,,AAPL
2015-03-19,31.875,,AAPL
2015-03-20,31.475000381469727,,AAPL
2015-03-23,31.802499771118164,,AAPL
2015-03-24,31.672500610351562,,AAPL
2015-03-25,30.844999313354492,,AAPL
2015-03-26,31.059999465942383,,AAPL
2015-03-27,30.8125,,AAPL
2015-03-30,31.592500686645508,,AAPL
2015-03-31,31.107500076293945,,AAPL
2015-04-01,31.0625,,AAPL
2015-04-02,31.329999923706055,,AAPL
2015-04-06,31.837499618530273,,AAPL
2015-04-07,31.502500534057617,,AAPL
2015-04-08,31.399999618530273,,AAPL
2015-04-09,31.639999389648438,,AAPL
2015-04-10,31.774999618530273,,AAPL
2015-04-13,31.712499618530273,,AAPL
2015-04-14,31.575000762939453,,AAPL
2015-04-15,31.69499969482422,,AAPL
2015-04-16,31.542499542236328,,AAPL
2015-04-17,31.1875,,AAPL
2015-04-20,31.899999618530273,,AAPL
2015-04-21,31.727500915527344,,AAPL
2015-04-22,32.154998779296875,,AAPL
2015-04-23,32.41749954223633,,AAPL
2015-04-24,32.56999969482422,,AAPL
2015-04-27,33.162498474121094,,AAPL
2015-04-28,32.63999938964844,,AAPL
2015-04-29,32.15999984741211,,AAPL
2015-04-30,31.287500381469727,,AAPL
2015-05-01,32.23749923706055,,AAPL
2015-05-04,32.17499923706055,,AAPL
2015-05-05,31.450000762939453,,AAPL
2015-05-06,31.252500534057617,,AAPL
2015-05-07,31.315000534057617,,AAPL
2015-05-08,31.905000686645508,,AAPL
2015-05-11,31.579999923706055,,AAPL
2015-05-12,31.467500686645508,,AAPL
2015-05-13,31.502500534057617,,AAPL
2015-05-14,32.23749923706055,,AAPL
2015-05-15,32.192501068115234,,AAPL
2015-05-18,32.54750061035156,,AAPL
2015-05-19,32.51750183105469,,AAPL
2015-05-20,32.51499938964844,,AAPL
2015-05-21,32.84749984741211,,AAPL
2015-05-22,33.1349983215332,,AAPL
2015-05-26,32.404998779296875,,AAPL
2015-05-27,33.0099983215332,,AAPL
2015-05-28,32.94499969482422,,AAPL
2015-05-29,32.56999969482422,,AAPL
2015-06-01,32.6349983215332,,AAPL
2015-06-02,32.4900016784668,,AAPL
2015-06-03,32.529998779296875,,AAPL
2015-06-04,32.34000015258789,,AAPL
2015-06-05,32.162498474121094,,AAPL
2015-06-08,31.950000762939453,,AAPL
2015-06-09,31.854999542236328,,AAPL
2015-06-10,32.220001220703125,,AAPL
2015-06-11,32.147499084472656,,AAPL
2015-06-12,31.792499542236328,,AAPL
2015-06-15,31.729999542236328,,AAPL
2015-06-16,31.899999618530273,,AAPL
2015-06-17,31.825000762939453,,AAPL
2015-06-18,31.969999313354492,,AAPL
2015-06-19,31.649999618530273,,AAPL
2015-06-22,31.90250015258789,,AAPL
2015-06-23,31.75749969482422,,AAPL
2015-06-24,32.02750015258789,,AAPL
2015-06-25,31.875,,AAPL
2015-06-26,31.6875,,AAPL
2015-06-29,31.13249969482422,,AAPL
2015-06-30,31.357500076293945,,AAPL
2015-07-01,31.649999618530273,,AAPL
2015-07-02,31.610000610351562,,AAPL
2015-07-06,31.5,,AAPL
2015-07-07,31.422500610351562,,AAPL
2015-07-08,30.642499923706055,,AAPL
2015-07-09,30.017499923706055,,AAPL
2015-07-10,30.81999969482422,,AAPL
2015-07-13,31.415000915527344,,AAPL
2015-07-14,31.40250015258789,,AAPL
2015-07-15,31.704999923706055,,AAPL
2015-07-16,32.127498626708984,,AAPL
2015-07-17,32.404998779296875,,AAPL
2015-07-20,33.01750183105469,,AAPL
2015-07-21,32.6875,,AAPL
2015-07-22,31.30500030517578,,AAPL
2015-07-23,31.290000915527344,,AAPL
2015-07-24,31.125,,AAPL
2015-07-27,30.6924991607666,,AAPL
2015-07-28,30.844999313354492,,AAPL
2015-07-29,30.747499465942383,,AAPL
2015-07-30,30.592500686645508,,AAPL
2015-07-31,30.325000762939453,,AAPL
2015-08-03,29.610000610351562,,AAPL
2015-08-04,28.65999984741211,,AAPL
2015-08-05,28.850000381469727,,AAPL
2015-08-06,28.782499313354492,,AAPL
2015-08-07,28.8799991607666,,AAPL
2015-08-10,29.93000030517578,,AAPL
2015-08-11,28.372499465942383,,AAPL
2015-08-12,28.809999465942383,,AAPL
2015-08-13,28.787500381469727,,AAPL
2015-08-14,28.989999771118164,,AAPL
2015-08-17,29.290000915527344,,AAPL
2015-08-18,29.125,,AAPL
2015-08-19,28.752500534057617,,AAPL
2015-08-20,28.162500381469727,,AAPL
2015-08-21,26.440000534057617,,AAPL
2015-08-24,25.780000686645508,,AAPL
2015-08-25,25.934999465942383,,AAPL
2015-08-26,27.422500610351562,,AAPL
2015-08-27,28.229999542236328,,AAPL
2015-08-28,28.322500228881836,,AAPL
2015-08-31,28.190000534057617,,AAPL
2015-09-01,26.93000030517578,,AAPL
2015-09-02,28.084999084472656,,AAPL
2015-09-03,27.592500686645508,,AAPL
2015-09-04,27.3174991607666,,AAPL
2015-09-08,28.077499389648438,,AAPL
2015-09-09,27.537500381469727,,AAPL
2015-09-10,28.142499923706055,,AAPL
2015-09-11,28.552499771118164,,AAPL
2015-09-14,28.827499389648438,,AAPL
2015-09-15,29.06999969482422,,AAPL
2015-09-16,29.102500915527344,,AAPL
2015-09-17,28.479999542236328,,AAPL
2015-09-18,28.362499237060547,,AAPL
2015-09-21,28.802499771118164,,AAPL
2015-09-22,28.350000381469727,,AAPL
2015-09-23,28.579999923706055,,AAPL
2015-09-24,28.75,,AAPL
2015-09-25,28.677499771118164,,AAPL
2015-09-28,28.110000610351562,,AAPL
2015-09-29,27.264999389648438,,AAPL
2015-09-30,27.575000762939453,,AAPL
2015-10-01,27.395000457763672,,AAPL
2015-10-02,27.594999313354492,,AAPL
2015-10-05,27.69499969482422,,AAPL
2015-10-06,27.827499389648438,,AAPL
2015-10-07,27.69499969482422,,AAPL
2015-10-08,27.375,,AAPL
2015-10-09,28.030000686645508,,AAPL
2015-10-12,27.899999618530273,,AAPL
2015-10-13,27.947500228881836,,AAPL
2015-10-14,27.552499771118164,,AAPL
2015-10-15,27.96500015258789,,AAPL
2015-10-16,27.760000228881836,,AAPL
2015-10-19,27.9325008392334,,AAPL
2015-10-20,28.4424991607666,,AAPL
2015-10-21,28.440000534057617,,AAPL
2015-10-22,28.875,,AAPL
2015-10-23,29.770000457763672,,AAPL
2015-10-26,28.81999969482422,,AAPL
2015-10-27,28.637500762939453,,AAPL
2015-10-28,29.8174991607666,,AAPL
2015-10-29,30.13249969482422,,AAPL
2015-10-30,29.875,,AAPL
2015-11-02,30.295000076293945,,AAPL
2015-11-03,30.642499923706055,,AAPL
2015-11-04,30.5,,AAPL
2015-11-05,30.229999542236328,,AAPL
2015-11-06,30.264999389648438,,AAPL
2015-11-09,30.142499923706055,,AAPL
2015-11-10,29.1924991607666,,AAPL
2015-11-11,29.02750015258789,,AAPL
2015-11-12,28.93000030517578,,AAPL
2015-11-13,28.084999084472656,,AAPL
2015-11-16,28.545000076293945,,AAPL
2015-11-17,28.422500610351562,,AAPL
2015-11-18,29.322500228881836,,AAPL
2015-11-19,29.69499969482422,,AAPL
2015-11-20,29.825000762939453,,AAPL
2015-11-23,29.4375,,AAPL
2015-11-24,29.719999313354492,,AAPL
2015-11-25,29.50749969482422,,AAPL
2015-11-27,29.452499389648438,,AAPL
2015-11-30,29.575000762939453,,AAPL
2015-12-01,29.334999084472656,,AAPL
2015-12-02,29.06999969482422,,AAPL
2015-12-03,28.799999237060547,,AAPL
2015-12-04,29.75749969482422,,AAPL
2015-12-07,29.56999969482422,,AAPL
2015-12-08,29.5575008392334,,AAPL
2015-12-09,28.905000686645508,,AAPL
2015-12-10,29.042499542236328,,AAPL
2015-12-11,28.295000076293945,,AAPL
2015-12-14,28.1200008392334,,AAPL
2015-12-15,27.622499465942383,,AAPL
2015-12-16,27.834999084472656,,AAPL
2015-12-17,27.2450008392334,,AAPL
2015-12-18,26.50749969482422,,AAPL
2015-12-21,26.832500457763672,,AAPL
2015-12-22,26.8075008392334,,AAPL
2015-12-23,27.15250015258789,,AAPL
2015-12-24,27.00749969482422,,AAPL
2015-12-28,26.704999923706055,,AAPL
2015-12-29,27.184999465942383,,AAPL
2015-12-30,26.829999923706055,,AAPL
2015-12-31,26.315000534057617,,AAPL
2016-01-04,26.337499618530273,,AAPL
2016-01-05,25.677499771118164,,AAPL
2016-01-06,25.174999237060547,,AAPL
2016-01-07,24.112499237060547,,AAPL
2016-01-08,24.239999771118164,,AAPL
2016-01-11,24.63249969482422,,AAPL
2016-01-12,24.989999771118164,,AAPL
2016-01-13,24.34749984741211,,AAPL
2016-01-14,24.8799991607666,,AAPL
2016-01-15,24.282499313354492,,AAPL
2016-01-19,24.165000915527344,,AAPL
2016-01-20,24.197500228881836,,AAPL
2016-01-21,24.075000762939453,,AAPL
2016-01-22,25.354999542236328,,AAPL
2016-01-25,24.860000610351562,,AAPL
2016-01-26,24.997499465942383,,AAPL
2016-01-27,23.354999542236328,,AAPL
2016-01-28,23.522499084472656,,AAPL
2016-01-29,24.334999084472656,,AAPL
2016-02-01,24.107500076293945,,AAPL
2016-02-02,23.6200008392334,,AAPL
2016-02-03,24.087499618530273,,AAPL
2016-02-04,24.149999618530273,,AAPL
2016-02-05,23.5049991607666,,AAPL
2016-02-08,23.752500534057617,,AAPL
2016-02-09,23.747499465942383,,AAPL
2016-02-10,23.5674991607666,,AAPL
2016-02-11,23.424999237060547,,AAPL
2016-02-12,23.497499465942383,,AAPL
2016-02-16,24.15999984741211,,AAPL
2016-02-17,24.530000686645508,,AAPL
2016-02-18,24.065000534057617,,AAPL
2016-02-19,24.010000228881836,,AAPL
